Cycle start time,Cycle end time,Cycle timezone,Question text,Answered yes,Notes
2023-03-04 00:26:48,2023-03-05 00:22:35,UTCZ,Read (non-screened device) while in bed?,false,
2023-03-03 00:27:37,2023-03-04 00:26:48,UTCZ,Travel on a plane?,false,
2023-03-03 00:27:37,2023-03-04 00:26:48,UTCZ,Have any alcoholic drinks?,false,
2023-03-03 00:27:37,2023-03-04 00:26:48,UTCZ,Felt nervous or anxious,false,
2023-03-03 00:27:37,2023-03-04 00:26:48,UTCZ,See artificial light upon waking up?,false,
2023-03-03 00:27:37,2023-03-04 00:26:48,UTCZ,Experience bloating?,false,
2023-03-03 00:27:37,2023-03-04 00:26:48,UTCZ,Have any caffeine? ,true,
2023-03-03 00:27:37,2023-03-04 00:26:48,UTCZ,Experiencing COVID-19 symptoms,false,
2023-03-03 00:27:37,2023-03-04 00:26:48,UTCZ,Take creatine?,true,
2023-03-03 00:27:37,2023-03-04 00:26:48,UTCZ,Viewed a screen device in bed,false,
2023-03-03 00:27:37,2023-03-04 00:26:48,UTCZ,Feel energized throughout the day?,true,
2023-03-03 00:27:37,2023-03-04 00:26:48,UTCZ,Felt you had control over your life,true,
2023-03-03 00:27:37,2023-03-04 00:26:48,UTCZ,Felt recovered,true,
2023-03-03 00:27:37,2023-03-04 00:26:48,UTCZ,Experiencing a fever,false,
2023-03-03 00:27:37,2023-03-04 00:26:48,UTCZ,Hydrated sufficiently,true,
2023-03-03 00:27:37,2023-03-04 00:26:48,UTCZ,See direct sunlight upon waking up?,true,
2023-03-03 00:27:37,2023-03-04 00:26:48,UTCZ,Spend time outdoors?,false,
2023-03-03 00:27:37,2023-03-04 00:26:48,UTCZ,Read (non-screened device) while in bed?,false,
2023-03-01 22:24:20,2023-03-03 00:27:37,UTCZ,Travel on a plane?,false,
2023-03-01 22:24:20,2023-03-03 00:27:37,UTCZ,Have any alcoholic drinks?,false,
2023-03-01 22:24:20,2023-03-03 00:27:37,UTCZ,Felt nervous or anxious,false,
2023-03-01 22:24:20,2023-03-03 00:27:37,UTCZ,See artificial light upon waking up?,false,
2023-03-01 22:24:20,2023-03-03 00:27:37,UTCZ,Experience bloating?,false,
2023-03-01 22:24:20,2023-03-03 00:27:37,UTCZ,Have any caffeine? ,true,
2023-03-01 22:24:20,2023-03-03 00:27:37,UTCZ,Experiencing COVID-19 symptoms,false,
2023-03-01 22:24:20,2023-03-03 00:27:37,UTCZ,Take creatine?,true,
2023-03-01 22:24:20,2023-03-03 00:27:37,UTCZ,Viewed a screen device in bed,false,
2023-03-01 22:24:20,2023-03-03 00:27:37,UTCZ,Feel energized throughout the day?,true,
2023-03-01 22:24:20,2023-03-03 00:27:37,UTCZ,Felt you had control over your life,true,
2023-03-01 22:24:20,2023-03-03 00:27:37,UTCZ,Felt recovered,true,
2023-03-01 22:24:20,2023-03-03 00:27:37,UTCZ,Experiencing a fever,false,
2023-03-01 22:24:20,2023-03-03 00:27:37,UTCZ,Hydrated sufficiently,true,
2023-03-01 22:24:20,2023-03-03 00:27:37,UTCZ,See direct sunlight upon waking up?,true,
2023-03-01 22:24:20,2023-03-03 00:27:37,UTCZ,Spend time outdoors?,true,
2023-03-01 22:24:20,2023-03-03 00:27:37,UTCZ,Read (non-screened device) while in bed?,false,
2023-02-27 22:19:55,2023-02-28 23:37:14,UTCZ,Travel on a plane?,false,
2023-02-27 22:19:55,2023-02-28 23:37:14,UTCZ,Have any alcoholic drinks?,false,
2023-02-27 22:19:55,2023-02-28 23:37:14,UTCZ,Felt nervous or anxious,false,
2023-02-27 22:19:55,2023-02-28 23:37:14,UTCZ,See artificial light upon waking up?,false,
2023-02-27 22:19:55,2023-02-28 23:37:14,UTCZ,Experience bloating?,false,
2023-02-27 22:19:55,2023-02-28 23:37:14,UTCZ,Have any caffeine? ,true,
2023-02-27 22:19:55,2023-02-28 23:37:14,UTCZ,Experiencing COVID-19 symptoms,false,
2023-02-27 22:19:55,2023-02-28 23:37:14,UTCZ,Take creatine?,true,
2023-02-27 22:19:55,2023-02-28 23:37:14,UTCZ,Viewed a screen device in bed,true,
2023-02-27 22:19:55,2023-02-28 23:37:14,UTCZ,Feel energized throughout the day?,true,
2023-02-27 22:19:55,2023-02-28 23:37:14,UTCZ,Felt you had control over your life,true,
2023-02-27 22:19:55,2023-02-28 23:37:14,UTCZ,Felt recovered,true,
2023-02-27 22:19:55,2023-02-28 23:37:14,UTCZ,Experiencing a fever,false,
2023-02-27 22:19:55,2023-02-28 23:37:14,UTCZ,Hydrated sufficiently,false,
2023-02-27 22:19:55,2023-02-28 23:37:14,UTCZ,See direct sunlight upon waking up?,false,
2023-02-27 22:19:55,2023-02-28 23:37:14,UTCZ,Spend time outdoors?,true,
2023-02-27 22:19:55,2023-02-28 23:37:14,UTCZ,Read (non-screened device) while in bed?,false,
2023-02-26 21:56:22,2023-02-27 22:19:55,UTCZ,Travel on a plane?,false,
2023-02-26 21:56:22,2023-02-27 22:19:55,UTCZ,Have any alcoholic drinks?,false,
2023-02-26 21:56:22,2023-02-27 22:19:55,UTCZ,Felt nervous or anxious,false,
2023-02-26 21:56:22,2023-02-27 22:19:55,UTCZ,See artificial light upon waking up?,false,
2023-02-26 21:56:22,2023-02-27 22:19:55,UTCZ,Experience bloating?,false,
2023-02-26 21:56:22,2023-02-27 22:19:55,UTCZ,Have any caffeine? ,true,
2023-02-26 21:56:22,2023-02-27 22:19:55,UTCZ,Experiencing COVID-19 symptoms,false,
2023-02-26 21:56:22,2023-02-27 22:19:55,UTCZ,Take creatine?,false,
2023-02-26 21:56:22,2023-02-27 22:19:55,UTCZ,Viewed a screen device in bed,false,
2023-02-26 21:56:22,2023-02-27 22:19:55,UTCZ,Feel energized throughout the day?,true,
2023-02-26 21:56:22,2023-02-27 22:19:55,UTCZ,Felt you had control over your life,true,
2023-02-26 21:56:22,2023-02-27 22:19:55,UTCZ,Felt recovered,false,
2023-02-26 21:56:22,2023-02-27 22:19:55,UTCZ,Experiencing a fever,false,
2023-02-26 21:56:22,2023-02-27 22:19:55,UTCZ,Hydrated sufficiently,false,
2023-02-26 21:56:22,2023-02-27 22:19:55,UTCZ,See direct sunlight upon waking up?,true,
2023-02-26 21:56:22,2023-02-27 22:19:55,UTCZ,Spend time outdoors?,true,
2023-02-26 21:56:22,2023-02-27 22:19:55,UTCZ,Read (non-screened device) while in bed?,false,
2023-02-26 03:59:49,2023-02-26 21:56:22,UTCZ,Travel on a plane?,false,
2023-02-26 03:59:49,2023-02-26 21:56:22,UTCZ,Have any alcoholic drinks?,true,
2023-02-26 03:59:49,2023-02-26 21:56:22,UTCZ,Felt nervous or anxious,false,
2023-02-26 03:59:49,2023-02-26 21:56:22,UTCZ,See artificial light upon waking up?,false,
2023-02-26 03:59:49,2023-02-26 21:56:22,UTCZ,Experience bloating?,false,
2023-02-26 03:59:49,2023-02-26 21:56:22,UTCZ,Have any caffeine? ,true,
2023-02-26 03:59:49,2023-02-26 21:56:22,UTCZ,Experiencing COVID-19 symptoms,false,
2023-02-26 03:59:49,2023-02-26 21:56:22,UTCZ,Take creatine?,true,
2023-02-26 03:59:49,2023-02-26 21:56:22,UTCZ,Viewed a screen device in bed,false,
2023-02-26 03:59:49,2023-02-26 21:56:22,UTCZ,Feel energized throughout the day?,true,
2023-02-26 03:59:49,2023-02-26 21:56:22,UTCZ,Felt you had control over your life,true,
2023-02-26 03:59:49,2023-02-26 21:56:22,UTCZ,Felt recovered,true,
2023-02-26 03:59:49,2023-02-26 21:56:22,UTCZ,Experiencing a fever,false,
2023-02-26 03:59:49,2023-02-26 21:56:22,UTCZ,Hydrated sufficiently,true,
2023-02-26 03:59:49,2023-02-26 21:56:22,UTCZ,See direct sunlight upon waking up?,true,
2023-02-26 03:59:49,2023-02-26 21:56:22,UTCZ,Spend time outdoors?,false,
2023-02-26 03:59:49,2023-02-26 21:56:22,UTCZ,Read (non-screened device) while in bed?,false,
2023-02-23 23:04:57,2023-02-25 03:01:39,UTCZ,Travel on a plane?,false,
2023-02-23 23:04:57,2023-02-25 03:01:39,UTCZ,Have any alcoholic drinks?,false,
2023-02-23 23:04:57,2023-02-25 03:01:39,UTCZ,Felt nervous or anxious,false,
2023-02-23 23:04:57,2023-02-25 03:01:39,UTCZ,See artificial light upon waking up?,false,
2023-02-23 23:04:57,2023-02-25 03:01:39,UTCZ,Experience bloating?,false,
2023-02-23 23:04:57,2023-02-25 03:01:39,UTCZ,Have any caffeine? ,true,
2023-02-23 23:04:57,2023-02-25 03:01:39,UTCZ,Experiencing COVID-19 symptoms,false,
2023-02-23 23:04:57,2023-02-25 03:01:39,UTCZ,Take creatine?,true,
2023-02-23 23:04:57,2023-02-25 03:01:39,UTCZ,Viewed a screen device in bed,false,
2023-02-23 23:04:57,2023-02-25 03:01:39,UTCZ,Feel energized throughout the day?,true,
2023-02-23 23:04:57,2023-02-25 03:01:39,UTCZ,Felt you had control over your life,true,
2023-02-23 23:04:57,2023-02-25 03:01:39,UTCZ,Felt recovered,true,
2023-02-23 23:04:57,2023-02-25 03:01:39,UTCZ,Experiencing a fever,false,
2023-02-23 23:04:57,2023-02-25 03:01:39,UTCZ,Hydrated sufficiently,true,
2023-02-23 23:04:57,2023-02-25 03:01:39,UTCZ,See direct sunlight upon waking up?,true,
2023-02-23 23:04:57,2023-02-25 03:01:39,UTCZ,Spend time outdoors?,false,
2023-02-23 23:04:57,2023-02-25 03:01:39,UTCZ,Read (non-screened device) while in bed?,false,
2023-02-22 23:36:34,2023-02-23 23:04:57,UTCZ,Travel on a plane?,false,
2023-02-22 23:36:34,2023-02-23 23:04:57,UTCZ,Have any alcoholic drinks?,false,
2023-02-22 23:36:34,2023-02-23 23:04:57,UTCZ,Felt nervous or anxious,false,
2023-02-22 23:36:34,2023-02-23 23:04:57,UTCZ,See artificial light upon waking up?,false,
2023-02-22 23:36:34,2023-02-23 23:04:57,UTCZ,Experience bloating?,false,
2023-02-22 23:36:34,2023-02-23 23:04:57,UTCZ,Have any caffeine? ,true,
2023-02-22 23:36:34,2023-02-23 23:04:57,UTCZ,Experiencing COVID-19 symptoms,false,
2023-02-22 23:36:34,2023-02-23 23:04:57,UTCZ,Take creatine?,true,
2023-02-22 23:36:34,2023-02-23 23:04:57,UTCZ,Viewed a screen device in bed,false,
2023-02-22 23:36:34,2023-02-23 23:04:57,UTCZ,Feel energized throughout the day?,true,
2023-02-22 23:36:34,2023-02-23 23:04:57,UTCZ,Felt you had control over your life,true,
2023-02-22 23:36:34,2023-02-23 23:04:57,UTCZ,Felt recovered,true,
2023-02-22 23:36:34,2023-02-23 23:04:57,UTCZ,Experiencing a fever,false,
2023-02-22 23:36:34,2023-02-23 23:04:57,UTCZ,Hydrated sufficiently,true,
2023-02-22 23:36:34,2023-02-23 23:04:57,UTCZ,See direct sunlight upon waking up?,false,
2023-02-22 23:36:34,2023-02-23 23:04:57,UTCZ,Spend time outdoors?,false,
2023-02-22 23:36:34,2023-02-23 23:04:57,UTCZ,Read (non-screened device) while in bed?,false,
2023-02-21 22:51:28,2023-02-22 23:36:34,UTCZ,Travel on a plane?,false,
2023-02-21 22:51:28,2023-02-22 23:36:34,UTCZ,Have any alcoholic drinks?,false,
2023-02-21 22:51:28,2023-02-22 23:36:34,UTCZ,Felt nervous or anxious,false,
2023-02-21 22:51:28,2023-02-22 23:36:34,UTCZ,See artificial light upon waking up?,false,
2023-02-21 22:51:28,2023-02-22 23:36:34,UTCZ,Experience bloating?,false,
2023-02-21 22:51:28,2023-02-22 23:36:34,UTCZ,Have any caffeine? ,true,
2023-02-21 22:51:28,2023-02-22 23:36:34,UTCZ,Experiencing COVID-19 symptoms,false,
2023-02-21 22:51:28,2023-02-22 23:36:34,UTCZ,Take creatine?,true,
2023-02-21 22:51:28,2023-02-22 23:36:34,UTCZ,Viewed a screen device in bed,false,
2023-02-21 22:51:28,2023-02-22 23:36:34,UTCZ,Feel energized throughout the day?,true,
2023-02-21 22:51:28,2023-02-22 23:36:34,UTCZ,Felt you had control over your life,true,
2023-02-21 22:51:28,2023-02-22 23:36:34,UTCZ,Felt recovered,true,
2023-02-21 22:51:28,2023-02-22 23:36:34,UTCZ,Experiencing a fever,true,
2023-02-21 22:51:28,2023-02-22 23:36:34,UTCZ,Hydrated sufficiently,true,
2023-02-21 22:51:28,2023-02-22 23:36:34,UTCZ,See direct sunlight upon waking up?,true,
2023-02-21 22:51:28,2023-02-22 23:36:34,UTCZ,Spend time outdoors?,false,
2023-02-21 22:51:28,2023-02-22 23:36:34,UTCZ,Read (non-screened device) while in bed?,false,
2023-02-20 23:16:05,2023-02-21 22:51:28,UTCZ,Travel on a plane?,false,
2023-02-20 23:16:05,2023-02-21 22:51:28,UTCZ,Have any alcoholic drinks?,false,
2023-02-20 23:16:05,2023-02-21 22:51:28,UTCZ,Felt nervous or anxious,false,
2023-02-20 23:16:05,2023-02-21 22:51:28,UTCZ,See artificial light upon waking up?,false,
2023-02-20 23:16:05,2023-02-21 22:51:28,UTCZ,Experience bloating?,false,
2023-02-20 23:16:05,2023-02-21 22:51:28,UTCZ,Have any caffeine? ,true,
2023-02-20 23:16:05,2023-02-21 22:51:28,UTCZ,Experiencing COVID-19 symptoms,false,
2023-02-20 23:16:05,2023-02-21 22:51:28,UTCZ,Take creatine?,true,
2023-02-20 23:16:05,2023-02-21 22:51:28,UTCZ,Viewed a screen device in bed,false,
2023-02-20 23:16:05,2023-02-21 22:51:28,UTCZ,Feel energized throughout the day?,true,
2023-02-20 23:16:05,2023-02-21 22:51:28,UTCZ,Felt you had control over your life,true,
2023-02-20 23:16:05,2023-02-21 22:51:28,UTCZ,Felt recovered,true,
2023-02-20 23:16:05,2023-02-21 22:51:28,UTCZ,Experiencing a fever,false,
2023-02-20 23:16:05,2023-02-21 22:51:28,UTCZ,Hydrated sufficiently,true,
2023-02-20 23:16:05,2023-02-21 22:51:28,UTCZ,See direct sunlight upon waking up?,true,
2023-02-20 23:16:05,2023-02-21 22:51:28,UTCZ,Spend time outdoors?,true,
2023-02-20 23:16:05,2023-02-21 22:51:28,UTCZ,Read (non-screened device) while in bed?,false,
2023-02-19 00:04:08,2023-02-19 23:46:57,UTCZ,Travel on a plane?,false,
2023-02-19 00:04:08,2023-02-19 23:46:57,UTCZ,Have any alcoholic drinks?,true,
2023-02-19 00:04:08,2023-02-19 23:46:57,UTCZ,Felt nervous or anxious,false,
2023-02-19 00:04:08,2023-02-19 23:46:57,UTCZ,See artificial light upon waking up?,true,
2023-02-19 00:04:08,2023-02-19 23:46:57,UTCZ,Experience bloating?,false,
2023-02-19 00:04:08,2023-02-19 23:46:57,UTCZ,Have any caffeine? ,true,
2023-02-19 00:04:08,2023-02-19 23:46:57,UTCZ,Experiencing COVID-19 symptoms,false,
2023-02-19 00:04:08,2023-02-19 23:46:57,UTCZ,Take creatine?,false,
2023-02-19 00:04:08,2023-02-19 23:46:57,UTCZ,Viewed a screen device in bed,true,
2023-02-19 00:04:08,2023-02-19 23:46:57,UTCZ,Feel energized throughout the day?,false,
2023-02-19 00:04:08,2023-02-19 23:46:57,UTCZ,Felt you had control over your life,true,
2023-02-19 00:04:08,2023-02-19 23:46:57,UTCZ,Felt recovered,true,
2023-02-19 00:04:08,2023-02-19 23:46:57,UTCZ,Experiencing a fever,false,
2023-02-19 00:04:08,2023-02-19 23:46:57,UTCZ,Hydrated sufficiently,false,
2023-02-19 00:04:08,2023-02-19 23:46:57,UTCZ,See direct sunlight upon waking up?,false,
2023-02-19 00:04:08,2023-02-19 23:46:57,UTCZ,Spend time outdoors?,true,
2023-02-19 00:04:08,2023-02-19 23:46:57,UTCZ,Read (non-screened device) while in bed?,false,
2023-02-16 01:46:52,2023-02-17 01:53:19,UTCZ,Travel on a plane?,false,
2023-02-16 01:46:52,2023-02-17 01:53:19,UTCZ,Have any alcoholic drinks?,false,
2023-02-16 01:46:52,2023-02-17 01:53:19,UTCZ,Felt nervous or anxious,false,
2023-02-16 01:46:52,2023-02-17 01:53:19,UTCZ,See artificial light upon waking up?,true,
2023-02-16 01:46:52,2023-02-17 01:53:19,UTCZ,Experience bloating?,false,
2023-02-16 01:46:52,2023-02-17 01:53:19,UTCZ,Have any caffeine? ,true,
2023-02-16 01:46:52,2023-02-17 01:53:19,UTCZ,Experiencing COVID-19 symptoms,false,
2023-02-16 01:46:52,2023-02-17 01:53:19,UTCZ,Take creatine?,false,
2023-02-16 01:46:52,2023-02-17 01:53:19,UTCZ,Viewed a screen device in bed,true,
2023-02-16 01:46:52,2023-02-17 01:53:19,UTCZ,Feel energized throughout the day?,false,
2023-02-16 01:46:52,2023-02-17 01:53:19,UTCZ,Felt you had control over your life,true,
2023-02-16 01:46:52,2023-02-17 01:53:19,UTCZ,Felt recovered,true,
2023-02-16 01:46:52,2023-02-17 01:53:19,UTCZ,Experiencing a fever,false,
2023-02-16 01:46:52,2023-02-17 01:53:19,UTCZ,Hydrated sufficiently,false,
2023-02-16 01:46:52,2023-02-17 01:53:19,UTCZ,See direct sunlight upon waking up?,false,
2023-02-16 01:46:52,2023-02-17 01:53:19,UTCZ,Spend time outdoors?,true,
2023-02-16 01:46:52,2023-02-17 01:53:19,UTCZ,Read (non-screened device) while in bed?,false,
2023-02-13 22:30:55,2023-02-15 00:02:16,UTCZ,Travel on a plane?,false,
2023-02-13 22:30:55,2023-02-15 00:02:16,UTCZ,Have any alcoholic drinks?,false,
2023-02-13 22:30:55,2023-02-15 00:02:16,UTCZ,Felt nervous or anxious,false,
2023-02-13 22:30:55,2023-02-15 00:02:16,UTCZ,See artificial light upon waking up?,true,
2023-02-13 22:30:55,2023-02-15 00:02:16,UTCZ,Experience bloating?,false,
2023-02-13 22:30:55,2023-02-15 00:02:16,UTCZ,Have any caffeine? ,true,
2023-02-13 22:30:55,2023-02-15 00:02:16,UTCZ,Experiencing COVID-19 symptoms,false,
2023-02-13 22:30:55,2023-02-15 00:02:16,UTCZ,Take creatine?,false,
2023-02-13 22:30:55,2023-02-15 00:02:16,UTCZ,Viewed a screen device in bed,true,
2023-02-13 22:30:55,2023-02-15 00:02:16,UTCZ,Feel energized throughout the day?,false,
2023-02-13 22:30:55,2023-02-15 00:02:16,UTCZ,Felt you had control over your life,true,
2023-02-13 22:30:55,2023-02-15 00:02:16,UTCZ,Felt recovered,true,
2023-02-13 22:30:55,2023-02-15 00:02:16,UTCZ,Experiencing a fever,false,
2023-02-13 22:30:55,2023-02-15 00:02:16,UTCZ,Hydrated sufficiently,false,
2023-02-13 22:30:55,2023-02-15 00:02:16,UTCZ,See direct sunlight upon waking up?,false,
2023-02-13 22:30:55,2023-02-15 00:02:16,UTCZ,Spend time outdoors?,true,
2023-02-13 22:30:55,2023-02-15 00:02:16,UTCZ,Read (non-screened device) while in bed?,false,
2023-02-13 02:09:28,2023-02-13 22:30:55,UTCZ,Travel on a plane?,false,
2023-02-13 02:09:28,2023-02-13 22:30:55,UTCZ,Have any alcoholic drinks?,true,
2023-02-13 02:09:28,2023-02-13 22:30:55,UTCZ,Felt nervous or anxious,false,
2023-02-13 02:09:28,2023-02-13 22:30:55,UTCZ,See artificial light upon waking up?,false,
2023-02-13 02:09:28,2023-02-13 22:30:55,UTCZ,Experience bloating?,false,
2023-02-13 02:09:28,2023-02-13 22:30:55,UTCZ,Have any caffeine? ,true,
2023-02-13 02:09:28,2023-02-13 22:30:55,UTCZ,Experiencing COVID-19 symptoms,false,
2023-02-13 02:09:28,2023-02-13 22:30:55,UTCZ,Take creatine?,false,
2023-02-13 02:09:28,2023-02-13 22:30:55,UTCZ,Viewed a screen device in bed,true,
2023-02-13 02:09:28,2023-02-13 22:30:55,UTCZ,Feel energized throughout the day?,true,
2023-02-13 02:09:28,2023-02-13 22:30:55,UTCZ,Felt you had control over your life,true,
2023-02-13 02:09:28,2023-02-13 22:30:55,UTCZ,Felt recovered,true,
2023-02-13 02:09:28,2023-02-13 22:30:55,UTCZ,Experiencing a fever,false,
2023-02-13 02:09:28,2023-02-13 22:30:55,UTCZ,Hydrated sufficiently,false,
2023-02-13 02:09:28,2023-02-13 22:30:55,UTCZ,See direct sunlight upon waking up?,true,
2023-02-13 02:09:28,2023-02-13 22:30:55,UTCZ,Spend time outdoors?,true,
2023-02-13 02:09:28,2023-02-13 22:30:55,UTCZ,Read (non-screened device) while in bed?,false,
2023-02-11 23:35:10,2023-02-13 02:09:28,UTCZ,Travel on a plane?,false,
2023-02-11 23:35:10,2023-02-13 02:09:28,UTCZ,Have any alcoholic drinks?,false,
2023-02-11 23:35:10,2023-02-13 02:09:28,UTCZ,Felt nervous or anxious,false,
2023-02-11 23:35:10,2023-02-13 02:09:28,UTCZ,See artificial light upon waking up?,false,
2023-02-11 23:35:10,2023-02-13 02:09:28,UTCZ,Experience bloating?,false,
2023-02-11 23:35:10,2023-02-13 02:09:28,UTCZ,Have any caffeine? ,true,
2023-02-11 23:35:10,2023-02-13 02:09:28,UTCZ,Experiencing COVID-19 symptoms,false,
2023-02-11 23:35:10,2023-02-13 02:09:28,UTCZ,Take creatine?,false,
2023-02-11 23:35:10,2023-02-13 02:09:28,UTCZ,Viewed a screen device in bed,true,
2023-02-11 23:35:10,2023-02-13 02:09:28,UTCZ,Feel energized throughout the day?,true,
2023-02-11 23:35:10,2023-02-13 02:09:28,UTCZ,Felt you had control over your life,true,
2023-02-11 23:35:10,2023-02-13 02:09:28,UTCZ,Felt recovered,true,
2023-02-11 23:35:10,2023-02-13 02:09:28,UTCZ,Experiencing a fever,false,
2023-02-11 23:35:10,2023-02-13 02:09:28,UTCZ,Hydrated sufficiently,false,
2023-02-11 23:35:10,2023-02-13 02:09:28,UTCZ,See direct sunlight upon waking up?,false,
2023-02-11 23:35:10,2023-02-13 02:09:28,UTCZ,Spend time outdoors?,false,
2023-02-11 23:35:10,2023-02-13 02:09:28,UTCZ,Read (non-screened device) while in bed?,false,
2023-02-11 00:49:48,2023-02-11 23:35:10,UTCZ,Travel on a plane?,false,
2023-02-11 00:49:48,2023-02-11 23:35:10,UTCZ,Have any alcoholic drinks?,false,
2023-02-11 00:49:48,2023-02-11 23:35:10,UTCZ,Felt nervous or anxious,false,
2023-02-11 00:49:48,2023-02-11 23:35:10,UTCZ,See artificial light upon waking up?,false,
2023-02-11 00:49:48,2023-02-11 23:35:10,UTCZ,Experience bloating?,false,
2023-02-11 00:49:48,2023-02-11 23:35:10,UTCZ,Have any caffeine? ,true,
2023-02-11 00:49:48,2023-02-11 23:35:10,UTCZ,Experiencing COVID-19 symptoms,false,
2023-02-11 00:49:48,2023-02-11 23:35:10,UTCZ,Take creatine?,false,
2023-02-11 00:49:48,2023-02-11 23:35:10,UTCZ,Viewed a screen device in bed,true,
2023-02-11 00:49:48,2023-02-11 23:35:10,UTCZ,Feel energized throughout the day?,true,
2023-02-11 00:49:48,2023-02-11 23:35:10,UTCZ,Felt you had control over your life,true,
2023-02-11 00:49:48,2023-02-11 23:35:10,UTCZ,Felt recovered,false,
2023-02-11 00:49:48,2023-02-11 23:35:10,UTCZ,Experiencing a fever,false,
2023-02-11 00:49:48,2023-02-11 23:35:10,UTCZ,Hydrated sufficiently,false,
2023-02-11 00:49:48,2023-02-11 23:35:10,UTCZ,See direct sunlight upon waking up?,false,
2023-02-11 00:49:48,2023-02-11 23:35:10,UTCZ,Spend time outdoors?,true,
2023-02-11 00:49:48,2023-02-11 23:35:10,UTCZ,Read (non-screened device) while in bed?,false,
2023-02-10 00:11:05,2023-02-11 00:49:48,UTCZ,Travel on a plane?,false,
2023-02-10 00:11:05,2023-02-11 00:49:48,UTCZ,Have any alcoholic drinks?,true,
2023-02-10 00:11:05,2023-02-11 00:49:48,UTCZ,Felt nervous or anxious,false,
2023-02-10 00:11:05,2023-02-11 00:49:48,UTCZ,See artificial light upon waking up?,true,
2023-02-10 00:11:05,2023-02-11 00:49:48,UTCZ,Experience bloating?,false,
2023-02-10 00:11:05,2023-02-11 00:49:48,UTCZ,Have any caffeine? ,true,
2023-02-10 00:11:05,2023-02-11 00:49:48,UTCZ,Experiencing COVID-19 symptoms,false,
2023-02-10 00:11:05,2023-02-11 00:49:48,UTCZ,Take creatine?,false,
2023-02-10 00:11:05,2023-02-11 00:49:48,UTCZ,Viewed a screen device in bed,true,
2023-02-10 00:11:05,2023-02-11 00:49:48,UTCZ,Feel energized throughout the day?,true,
2023-02-10 00:11:05,2023-02-11 00:49:48,UTCZ,Felt you had control over your life,true,
2023-02-10 00:11:05,2023-02-11 00:49:48,UTCZ,Felt recovered,false,
2023-02-10 00:11:05,2023-02-11 00:49:48,UTCZ,Experiencing a fever,false,
2023-02-10 00:11:05,2023-02-11 00:49:48,UTCZ,Hydrated sufficiently,false,
2023-02-10 00:11:05,2023-02-11 00:49:48,UTCZ,See direct sunlight upon waking up?,false,
2023-02-10 00:11:05,2023-02-11 00:49:48,UTCZ,Spend time outdoors?,true,
2023-02-10 00:11:05,2023-02-11 00:49:48,UTCZ,Read (non-screened device) while in bed?,false,
2023-02-08 01:38:32,2023-02-09 01:46:07,UTCZ,Travel on a plane?,true,
2023-02-08 01:38:32,2023-02-09 01:46:07,UTCZ,Have any alcoholic drinks?,false,
2023-02-08 01:38:32,2023-02-09 01:46:07,UTCZ,Felt nervous or anxious,false,
2023-02-08 01:38:32,2023-02-09 01:46:07,UTCZ,See artificial light upon waking up?,true,
2023-02-08 01:38:32,2023-02-09 01:46:07,UTCZ,Experience bloating?,false,
2023-02-08 01:38:32,2023-02-09 01:46:07,UTCZ,Have any caffeine? ,true,
2023-02-08 01:38:32,2023-02-09 01:46:07,UTCZ,Experiencing COVID-19 symptoms,false,
2023-02-08 01:38:32,2023-02-09 01:46:07,UTCZ,Take creatine?,true,
2023-02-08 01:38:32,2023-02-09 01:46:07,UTCZ,Viewed a screen device in bed,true,
2023-02-08 01:38:32,2023-02-09 01:46:07,UTCZ,Feel energized throughout the day?,true,
2023-02-08 01:38:32,2023-02-09 01:46:07,UTCZ,Felt you had control over your life,true,
2023-02-08 01:38:32,2023-02-09 01:46:07,UTCZ,Felt recovered,true,
2023-02-08 01:38:32,2023-02-09 01:46:07,UTCZ,Experiencing a fever,false,
2023-02-08 01:38:32,2023-02-09 01:46:07,UTCZ,Hydrated sufficiently,false,
2023-02-08 01:38:32,2023-02-09 01:46:07,UTCZ,See direct sunlight upon waking up?,false,
2023-02-08 01:38:32,2023-02-09 01:46:07,UTCZ,Spend time outdoors?,true,
2023-02-08 01:38:32,2023-02-09 01:46:07,UTCZ,Read (non-screened device) while in bed?,false,
2023-02-07 01:06:52,2023-02-08 01:38:32,UTCZ,Travel on a plane?,false,
2023-02-07 01:06:52,2023-02-08 01:38:32,UTCZ,Have any alcoholic drinks?,false,
2023-02-07 01:06:52,2023-02-08 01:38:32,UTCZ,Felt nervous or anxious,false,
2023-02-07 01:06:52,2023-02-08 01:38:32,UTCZ,See artificial light upon waking up?,true,
2023-02-07 01:06:52,2023-02-08 01:38:32,UTCZ,Experience bloating?,false,
2023-02-07 01:06:52,2023-02-08 01:38:32,UTCZ,Have any caffeine? ,true,
2023-02-07 01:06:52,2023-02-08 01:38:32,UTCZ,Experiencing COVID-19 symptoms,false,
2023-02-07 01:06:52,2023-02-08 01:38:32,UTCZ,Take creatine?,true,
2023-02-07 01:06:52,2023-02-08 01:38:32,UTCZ,Viewed a screen device in bed,true,
2023-02-07 01:06:52,2023-02-08 01:38:32,UTCZ,Feel energized throughout the day?,true,
2023-02-07 01:06:52,2023-02-08 01:38:32,UTCZ,Felt you had control over your life,true,
2023-02-07 01:06:52,2023-02-08 01:38:32,UTCZ,Felt recovered,true,
2023-02-07 01:06:52,2023-02-08 01:38:32,UTCZ,Experiencing a fever,false,
2023-02-07 01:06:52,2023-02-08 01:38:32,UTCZ,Hydrated sufficiently,false,
